Date,Time,Battery,Fix,Latitude,Longitude,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0,PM1_Std,PM2.5_Std,PM10_Std,PM1_Env,PM2.5_Env,PM10_Env
2020/10/15,15:28:31,3.842500,0,0.000000,0.000000,141,47,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:28:51,3.845000,0,0.000000,0.000000,141,37,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:29:1,3.845000,0,0.000000,0.000000,213,68,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:29:21,3.847500,0,0.000000,0.000000,78,23,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:29:31,3.847500,0,0.000000,0.000000,141,41,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:29:51,3.850000,0,0.000000,0.000000,192,60,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:30:1,3.850000,0,0.000000,0.000000,246,82,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:30:21,3.852500,0,0.000000,0.000000,294,85,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:30:31,3.852500,0,0.000000,0.000000,222,64,6,3,0,0,0,0,1,0,0,1
2020/10/15,15:30:51,3.855000,0,0.000000,0.000000,246,67,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:31:1,3.855000,0,0.000000,0.000000,216,61,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:31:21,3.857500,0,0.000000,0.000000,153,51,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:31:31,3.857500,0,0.000000,0.000000,123,41,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:31:51,3.860000,0,0.000000,0.000000,216,61,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:32:1,3.860000,0,0.000000,0.000000,174,55,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:32:21,3.862500,0,0.000000,0.000000,258,83,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:32:31,3.862500,0,0.000000,0.000000,129,40,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:32:51,3.865000,0,0.000000,0.000000,225,64,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:33:1,3.865000,0,0.000000,0.000000,222,57,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:33:21,3.867500,0,0.000000,0.000000,267,75,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:33:31,3.867500,0,0.000000,0.000000,276,75,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:33:51,3.870000,0,0.000000,0.000000,252,78,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:34:1,3.870000,0,0.000000,0.000000,225,61,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:34:21,3.872500,0,0.000000,0.000000,141,40,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:34:31,3.872500,0,0.000000,0.000000,69,20,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:34:51,3.875000,0,0.000000,0.000000,342,103,6,0,0,0,0,0,0,0,0,0
2020/10/15,15:35:1,3.875000,0,0.000000,0.000000,243,68,3,0,0,0,1,1,1,1,1,1
2020/10/15,15:35:21,3.877500,0,0.000000,0.000000,150,47,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:35:31,3.877500,0,0.000000,0.000000,204,64,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:35:51,3.880000,0,0.000000,0.000000,201,53,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:36:1,3.880000,0,0.000000,0.000000,105,28,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:36:21,3.882500,0,0.000000,0.000000,357,101,20,6,6,3,0,0,5,0,0,5
2020/10/15,15:36:31,3.882500,0,0.000000,0.000000,303,87,7,3,3,0,0,0,2,0,0,2
2020/10/15,15:36:51,3.883750,0,0.000000,0.000000,153,44,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:37:1,3.885000,0,0.000000,0.000000,237,61,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:37:21,3.886250,0,0.000000,0.000000,225,64,3,3,3,3,0,0,2,0,0,2
2020/10/15,15:37:31,3.887500,0,0.000000,0.000000,183,47,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:37:51,3.888750,0,0.000000,0.000000,183,54,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:38:1,3.890000,0,0.000000,0.000000,138,43,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:38:21,3.890000,0,0.000000,0.000000,147,45,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:38:31,3.891250,0,0.000000,0.000000,153,39,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:38:51,3.892500,0,0.000000,0.000000,183,57,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:39:1,3.893750,0,0.000000,0.000000,99,25,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:39:21,3.895000,0,0.000000,0.000000,135,42,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:39:31,3.895000,0,0.000000,0.000000,162,50,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:39:51,3.897500,0,0.000000,0.000000,207,55,3,3,3,0,0,0,1,0,0,1
2020/10/15,15:40:1,3.897500,0,0.000000,0.000000,180,51,6,6,6,3,0,0,4,0,0,4
2020/10/15,15:40:21,3.898750,0,0.000000,0.000000,183,47,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:40:31,3.900000,0,0.000000,0.000000,144,34,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:40:51,3.900000,0,0.000000,0.000000,213,58,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:41:1,3.901250,0,0.000000,0.000000,264,81,0,0,0,0,1,1,1,1,1,1
2020/10/15,15:41:21,3.902500,0,0.000000,0.000000,183,54,10,7,7,3,0,0,4,0,0,4
2020/10/15,15:41:31,3.902500,0,0.000000,0.000000,213,62,7,7,7,3,0,0,5,0,0,5
2020/10/15,15:41:51,3.903750,0,0.000000,0.000000,279,89,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:42:1,3.905000,0,0.000000,0.000000,225,71,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:42:21,3.905000,0,0.000000,0.000000,201,57,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:42:31,3.906250,0,0.000000,0.000000,234,72,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:42:51,3.907500,0,0.000000,0.000000,222,74,6,3,3,3,0,0,2,0,0,2
2020/10/15,15:43:1,3.907500,0,0.000000,0.000000,147,49,3,3,3,3,0,0,3,0,0,3
2020/10/15,15:43:21,3.908750,0,0.000000,0.000000,258,82,6,3,3,0,0,0,2,0,0,2
2020/10/15,15:43:31,3.910000,0,0.000000,0.000000,192,64,9,6,6,0,0,0,4,0,0,4
2020/10/15,15:43:51,3.910000,0,0.000000,0.000000,210,59,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:44:1,3.910000,0,0.000000,0.000000,213,56,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:44:21,3.911250,0,0.000000,0.000000,222,64,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:44:31,3.912500,0,0.000000,0.000000,237,72,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:44:51,3.912500,0,0.000000,0.000000,159,46,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:45:1,3.912500,0,0.000000,0.000000,195,61,0,0,0,0,1,1,1,1,1,1
2020/10/15,15:45:21,3.915000,0,0.000000,0.000000,225,75,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:45:31,3.915000,0,0.000000,0.000000,249,83,0,0,0,0,1,1,1,1,1,1
2020/10/15,15:45:51,3.915000,0,0.000000,0.000000,279,83,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:46:1,3.915000,0,0.000000,0.000000,132,40,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:46:21,3.917500,0,0.000000,0.000000,246,69,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:46:31,3.917500,0,0.000000,0.000000,246,76,10,0,0,0,0,0,0,0,0,0
2020/10/15,15:46:51,3.917500,0,0.000000,0.000000,138,46,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:47:1,3.917500,0,0.000000,0.000000,213,67,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:47:21,3.918750,0,0.000000,0.000000,120,36,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:47:31,3.920000,0,0.000000,0.000000,162,43,6,3,0,0,0,0,1,0,0,1
2020/10/15,15:47:51,3.920000,0,0.000000,0.000000,126,42,3,0,0,0,0,0,0,0,0,0
2020/10/15,15:48:1,3.920000,0,0.000000,0.000000,138,42,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:48:21,3.921250,0,0.000000,0.000000,147,49,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:48:31,3.922500,0,0.000000,0.000000,177,52,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:48:51,3.922500,0,0.000000,0.000000,246,67,3,3,3,3,0,0,2,0,0,2
2020/10/15,15:49:1,3.922500,0,0.000000,0.000000,243,67,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:49:21,3.922500,0,0.000000,0.000000,177,59,7,0,0,0,0,0,0,0,0,0
2020/10/15,15:49:31,3.923750,0,0.000000,0.000000,243,81,6,0,0,0,1,1,1,1,1,1
2020/10/15,15:49:51,3.925000,0,0.000000,0.000000,201,64,10,0,0,0,0,0,0,0,0,0
2020/10/15,15:50:1,3.925000,0,0.000000,0.000000,162,51,13,0,0,0,0,0,0,0,0,0
2020/10/15,15:50:21,3.925000,0,0.000000,0.000000,120,37,0,0,0,0,0,0,0,0,0,0
2020/10/15,15:50:31,3.925000,0,0.000000,0.000000,132,44,0,0,0,0,0,0,0,0,0,0
